tdot_milemarker,time_unix_fix,lane1_speed,lane1_volume,lane1_occ,lane2_speed,lane2_volume,lane2_occ,lane3_speed,lane3_volume,lane3_occ,lane4_speed,lane4_volume,lane4_occ,milemarker
61.0,1720615890.0,48.0,10.0,12.0,48.0,7.0,11.0,46.0,12.0,16.0,44.0,7.0,10.0,61.0
61.0,1720615920.0,50.0,15.0,17.0,46.0,11.0,17.0,45.0,11.0,16.0,42.0,14.0,20.0,61.0
61.0,1720615950.0,49.0,13.0,16.0,47.0,15.0,18.0,44.0,12.0,16.0,41.0,14.0,21.0,61.0
61.0,1720615980.0,43.0,15.0,23.0,43.0,16.0,21.0,44.0,7.0,10.0,37.0,10.0,18.0,61.0
61.0,1720616010.0,39.0,10.0,15.0,35.0,8.0,19.0,31.0,11.0,29.0,32.0,13.0,29.0,61.0
61.0,1720616040.0,28.0,10.0,21.0,20.0,6.0,39.0,27.0,9.0,23.0,29.0,12.0,34.0,61.0
61.0,1720616070.0,13.0,3.0,69.0,26.0,5.0,51.0,26.0,7.0,23.0,19.0,11.0,44.0,61.0
61.0,1720616100.0,20.0,2.0,66.0,18.0,4.0,37.0,23.0,7.0,51.0,11.0,5.0,60.0,61.0
61.0,1720616130.0,24.0,9.0,44.0,22.0,8.0,25.0,25.0,10.0,23.0,20.0,8.0,40.0,61.0
61.0,1720616160.0,33.0,12.0,21.0,26.0,9.0,22.0,29.0,8.0,22.0,23.0,12.0,35.0,61.0
61.0,1720616190.0,35.0,10.0,18.0,35.0,12.0,21.0,32.0,7.0,20.0,30.0,8.0,23.0,61.0
61.0,1720616220.0,40.0,14.0,22.0,38.0,11.0,23.0,33.0,10.0,19.0,33.0,9.0,29.0,61.0
61.0,1720616250.0,46.0,14.0,19.0,39.0,10.0,20.0,38.0,7.0,18.0,37.0,9.0,24.0,61.0
61.0,1720616280.0,49.0,12.0,14.0,44.0,12.0,18.0,44.0,11.0,15.0,42.0,11.0,19.0,61.0
61.0,1720616310.0,49.0,14.0,15.0,47.0,10.0,20.0,45.0,8.0,11.0,42.0,14.0,29.0,61.0
61.0,1720616340.0,48.0,12.0,17.0,45.0,11.0,20.0,44.0,12.0,21.0,47.0,12.0,19.0,61.0
61.0,1720616370.0,44.0,12.0,16.0,42.0,11.0,20.0,42.0,9.0,15.0,42.0,11.0,22.0,61.0
61.0,1720616400.0,44.0,9.0,11.0,42.0,10.0,12.0,36.0,6.0,17.0,38.0,11.0,25.0,61.0
61.0,1720616430.0,41.0,4.0,6.0,31.0,7.0,47.0,26.0,13.0,34.0,33.0,8.0,13.0,61.0
61.0,1720616460.0,28.0,4.0,8.0,19.0,8.0,53.0,19.0,9.0,41.0,25.0,10.0,35.0,61.0
61.0,1720616490.0,24.0,8.0,24.0,17.0,7.0,34.0,22.0,9.0,28.0,21.0,7.0,29.0,61.0
61.0,1720616520.0,23.0,10.0,27.0,20.0,11.0,36.0,25.0,8.0,37.0,22.0,10.0,32.0,61.0
61.0,1720616550.0,22.0,7.0,43.0,19.0,9.0,38.0,27.0,8.0,34.0,22.0,10.0,45.0,61.0
61.0,1720616580.0,22.0,7.0,51.0,23.0,10.0,32.0,30.0,10.0,26.0,26.0,9.0,35.0,61.0
61.0,1720616610.0,35.0,12.0,25.0,33.0,13.0,30.0,34.0,6.0,10.0,29.0,14.0,34.0,61.0
61.0,1720616640.0,37.0,10.0,16.0,31.0,10.0,18.0,28.0,11.0,27.0,26.0,13.0,35.0,61.0
61.0,1720616670.0,31.0,7.0,57.0,23.0,5.0,67.0,23.0,3.0,7.0,10.0,3.0,63.0,61.0
61.0,1720616700.0,18.0,3.0,43.0,15.0,4.0,84.0,14.0,4.0,33.0,7.0,6.0,67.0,61.0
61.0,1720616730.0,24.0,9.0,37.0,20.0,9.0,38.0,24.0,8.0,22.0,21.0,5.0,20.0,61.0
61.0,1720616760.0,32.0,15.0,28.0,26.0,10.0,26.0,25.0,7.0,23.0,23.0,7.0,41.0,61.0
61.0,1720616790.0,26.0,5.0,52.0,25.0,7.0,48.0,26.0,11.0,33.0,24.0,11.0,27.0,61.0
61.0,1720616820.0,18.0,4.0,28.0,12.0,4.0,48.0,17.0,7.0,40.0,21.0,12.0,33.0,61.0
61.0,1720616850.0,27.0,7.0,16.0,25.0,9.0,22.0,20.0,6.0,24.0,21.0,6.0,28.0,61.0
61.0,1720616880.0,33.0,12.0,24.0,32.0,10.0,18.0,30.0,11.0,31.0,25.0,12.0,30.0,61.0
61.0,1720616910.0,36.0,13.0,25.0,36.0,12.0,28.0,34.0,10.0,24.0,32.0,9.0,26.0,61.0
61.0,1720616940.0,39.0,11.0,21.0,39.0,8.0,12.0,39.0,9.0,14.0,35.0,14.0,30.0,61.0
61.0,1720616970.0,44.0,13.0,20.0,40.0,16.0,26.0,43.0,7.0,15.0,39.0,12.0,33.0,61.0
61.0,1720617000.0,49.0,12.0,13.0,46.0,9.0,10.0,44.0,11.0,22.0,45.0,11.0,20.0,61.0
61.0,1720617030.0,49.0,12.0,12.0,45.0,13.0,23.0,49.0,8.0,18.0,47.0,13.0,21.0,61.0
61.0,1720617060.0,52.0,11.0,9.0,46.0,8.0,12.0,41.0,6.0,18.0,45.0,10.0,23.0,61.0
61.0,1720617090.0,37.0,7.0,11.0,25.0,7.0,16.0,26.0,5.0,28.0,29.0,5.0,21.0,61.0
61.0,1720617120.0,13.0,9.0,49.0,19.0,4.0,43.0,24.0,7.0,20.0,23.0,11.0,35.0,61.0
61.0,1720617150.0,23.0,8.0,24.0,19.0,8.0,32.0,22.0,8.0,45.0,22.0,9.0,25.0,61.0
61.0,1720617180.0,22.0,8.0,26.0,20.0,10.0,46.0,22.0,10.0,36.0,24.0,11.0,33.0,61.0
61.0,1720617210.0,19.0,9.0,29.0,19.0,9.0,44.0,22.0,5.0,12.0,24.0,9.0,39.0,61.0
61.0,1720617240.0,,,,,,,18.0,6.0,26.0,17.0,9.0,39.0,61.0
61.0,1720617270.0,22.0,10.0,43.0,21.0,8.0,37.0,26.0,7.0,20.0,22.0,7.0,32.0,61.0
61.0,1720617300.0,29.0,11.0,29.0,34.0,7.0,31.0,30.0,6.0,24.0,26.0,9.0,33.0,61.0
61.0,1720617330.0,35.0,11.0,17.0,36.0,12.0,31.0,35.0,11.0,32.0,36.0,10.0,20.0,61.0
61.0,1720617360.0,39.0,16.0,27.0,38.0,10.0,21.0,39.0,10.0,15.0,39.0,15.0,26.0,61.0
61.0,1720617390.0,41.0,12.0,16.0,42.0,11.0,20.0,41.0,9.0,23.0,40.0,13.0,22.0,61.0
61.0,1720617420.0,39.0,16.0,26.0,41.0,11.0,15.0,42.0,11.0,23.0,42.0,9.0,18.0,61.0
61.0,1720617450.0,44.0,14.0,20.0,47.0,14.0,18.0,41.0,9.0,16.0,44.0,10.0,13.0,61.0
61.0,1720617480.0,47.0,12.0,15.0,41.0,13.0,24.0,39.0,13.0,34.0,47.0,10.0,14.0,61.0
61.0,1720617510.0,35.0,10.0,16.0,31.0,10.0,30.0,25.0,10.0,33.0,35.0,11.0,19.0,61.0
61.0,1720617540.0,19.0,2.0,78.0,15.0,2.0,90.0,18.0,2.0,71.0,19.0,5.0,21.0,61.0
61.0,1720617570.0,22.0,1.0,26.0,21.0,1.0,32.0,9.0,3.0,49.0,12.0,5.0,42.0,61.0
61.0,1720617600.0,25.0,10.0,30.0,21.0,7.0,24.0,17.0,7.0,39.0,15.0,9.0,44.0,61.0
61.0,1720617630.0,20.0,10.0,38.0,20.0,8.0,29.0,18.0,5.0,17.0,16.0,9.0,41.0,61.0
61.0,1720617660.0,,,,14.0,3.0,61.0,12.0,4.0,45.0,12.0,4.0,44.0,61.0
61.0,1720617690.0,13.0,7.0,36.0,14.0,5.0,51.0,13.0,5.0,22.0,13.0,8.0,48.0,61.0
61.0,1720617720.0,15.0,6.0,33.0,14.0,4.0,54.0,14.0,4.0,47.0,11.0,8.0,53.0,61.0
61.0,1720617750.0,12.0,3.0,49.0,9.0,3.0,62.0,13.0,4.0,65.0,11.0,7.0,70.0,61.0
61.0,1720617780.0,21.0,9.0,24.0,20.0,9.0,40.0,20.0,6.0,35.0,20.0,9.0,29.0,61.0
61.0,1720617810.0,26.0,13.0,34.0,29.0,9.0,19.0,26.0,7.0,34.0,24.0,8.0,35.0,61.0
61.0,1720617840.0,38.0,11.0,17.0,36.0,10.0,23.0,34.0,13.0,33.0,33.0,10.0,28.0,61.0
61.0,1720617870.0,41.0,10.0,16.0,41.0,12.0,19.0,38.0,11.0,16.0,36.0,11.0,28.0,61.0
61.0,1720617900.0,46.0,10.0,12.0,43.0,12.0,18.0,46.0,8.0,15.0,41.0,8.0,12.0,61.0
61.0,1720617930.0,51.0,11.0,11.0,51.0,7.0,7.0,48.0,10.0,20.0,42.0,9.0,23.0,61.0
61.0,1720617960.0,51.0,13.0,12.0,47.0,13.0,16.0,46.0,12.0,19.0,47.0,10.0,14.0,61.0
61.0,1720617990.0,56.0,16.0,15.0,53.0,13.0,18.0,51.0,12.0,14.0,50.0,13.0,14.0,61.0
61.0,1720618020.0,59.0,9.0,7.0,53.0,11.0,15.0,50.0,7.0,13.0,57.0,7.0,6.0,61.0
61.0,1720618050.0,51.0,11.0,15.0,52.0,10.0,11.0,49.0,7.0,13.0,49.0,10.0,16.0,61.0
61.0,1720618080.0,50.0,12.0,12.0,51.0,13.0,17.0,49.0,10.0,11.0,46.0,12.0,17.0,61.0
61.0,1720618110.0,51.0,14.0,14.0,48.0,15.0,19.0,52.0,9.0,19.0,49.0,14.0,19.0,61.0
61.0,1720618140.0,48.0,16.0,18.0,47.0,14.0,16.0,46.0,10.0,14.0,41.0,15.0,20.0,61.0
61.0,1720618170.0,44.0,17.0,17.0,45.0,16.0,23.0,43.0,8.0,20.0,40.0,14.0,28.0,61.0
61.0,1720618200.0,55.0,9.0,9.0,45.0,11.0,20.0,43.0,11.0,29.0,43.0,10.0,20.0,61.0
61.0,1720618230.0,58.0,15.0,15.0,55.0,10.0,12.0,49.0,14.0,24.0,43.0,11.0,22.0,61.0
61.0,1720618260.0,56.0,10.0,8.0,52.0,12.0,12.0,47.0,10.0,19.0,46.0,16.0,23.0,61.0
61.0,1720618290.0,55.0,12.0,10.0,53.0,12.0,17.0,49.0,12.0,15.0,49.0,13.0,19.0,61.0
61.0,1720618320.0,53.0,17.0,16.0,52.0,16.0,16.0,52.0,13.0,17.0,48.0,17.0,24.0,61.0
61.0,1720618350.0,58.0,13.0,12.0,56.0,15.0,15.0,54.0,6.0,16.0,52.0,14.0,15.0,61.0
61.0,1720618380.0,60.0,13.0,10.0,62.0,8.0,9.0,51.0,8.0,23.0,52.0,7.0,10.0,61.0
61.0,1720618410.0,62.0,11.0,9.0,57.0,17.0,14.0,52.0,13.0,15.0,49.0,16.0,26.0,61.0
61.0,1720618440.0,59.0,11.0,9.0,55.0,11.0,14.0,56.0,9.0,19.0,52.0,12.0,16.0,61.0
61.0,1720618470.0,62.0,13.0,11.0,59.0,13.0,13.0,57.0,14.0,16.0,60.0,8.0,7.0,61.0
61.0,1720618500.0,69.0,10.0,7.0,66.0,13.0,11.0,63.0,8.0,10.0,61.0,9.0,9.0,61.0
61.0,1720618530.0,68.0,14.0,11.0,68.0,11.0,8.0,66.0,9.0,8.0,63.0,7.0,8.0,61.0
61.0,1720618560.0,69.0,15.0,11.0,69.0,10.0,9.0,65.0,10.0,12.0,62.0,14.0,13.0,61.0
61.0,1720618590.0,71.0,10.0,7.0,70.0,9.0,6.0,64.0,4.0,7.0,59.0,7.0,8.0,61.0
61.0,1720618620.0,70.0,17.0,11.0,68.0,11.0,10.0,63.0,7.0,14.0,60.0,8.0,7.0,61.0
61.0,1720618650.0,70.0,12.0,9.0,71.0,10.0,9.0,67.0,12.0,11.0,60.0,9.0,10.0,61.0
61.0,1720618680.0,66.0,16.0,12.0,69.0,11.0,7.0,62.0,7.0,7.0,62.0,9.0,12.0,61.0
61.0,1720618710.0,74.0,12.0,7.0,66.0,12.0,13.0,65.0,11.0,14.0,66.0,10.0,10.0,61.0
61.0,1720618740.0,72.0,12.0,8.0,64.0,10.0,10.0,63.0,12.0,14.0,57.0,10.0,12.0,61.0
61.0,1720618770.0,67.0,18.0,13.0,63.0,15.0,11.0,61.0,8.0,12.0,62.0,12.0,10.0,61.0
61.0,1720618800.0,73.0,10.0,7.0,67.0,13.0,10.0,59.0,8.0,17.0,55.0,13.0,17.0,61.0
61.0,1720618830.0,69.0,12.0,8.0,67.0,16.0,12.0,62.0,10.0,14.0,60.0,10.0,12.0,61.0
61.0,1720618860.0,71.0,19.0,13.0,68.0,14.0,12.0,64.0,10.0,17.0,64.0,11.0,15.0,61.0
61.0,1720618890.0,70.0,9.0,7.0,69.0,9.0,6.0,64.0,8.0,14.0,60.0,12.0,18.0,61.0
61.0,1720618920.0,71.0,13.0,10.0,65.0,14.0,15.0,60.0,14.0,19.0,57.0,11.0,12.0,61.0
61.0,1720618950.0,70.0,15.0,11.0,65.0,13.0,14.0,58.0,15.0,22.0,59.0,15.0,15.0,61.0
61.0,1720618980.0,64.0,15.0,12.0,62.0,11.0,9.0,55.0,11.0,22.0,52.0,16.0,21.0,61.0
61.0,1720619010.0,65.0,7.0,8.0,59.0,9.0,14.0,53.0,10.0,16.0,51.0,10.0,17.0,61.0
61.0,1720619040.0,61.0,12.0,11.0,57.0,13.0,19.0,54.0,12.0,25.0,52.0,10.0,12.0,61.0
61.0,1720619070.0,63.0,10.0,8.0,50.0,11.0,12.0,52.0,11.0,16.0,56.0,6.0,5.0,61.0
61.0,1720619100.0,54.0,11.0,10.0,51.0,8.0,8.0,45.0,9.0,20.0,53.0,4.0,10.0,61.0
61.0,1720619130.0,59.0,8.0,7.0,50.0,8.0,12.0,47.0,7.0,12.0,47.0,11.0,17.0,61.0
61.0,1720619160.0,55.0,14.0,12.0,51.0,10.0,15.0,49.0,11.0,13.0,56.0,9.0,8.0,61.0
61.0,1720619190.0,68.0,12.0,9.0,64.0,12.0,11.0,57.0,11.0,15.0,54.0,12.0,16.0,61.0
61.0,1720619220.0,64.0,8.0,6.0,62.0,8.0,9.0,53.0,8.0,18.0,59.0,11.0,9.0,61.0
61.0,1720619250.0,71.0,10.0,7.0,61.0,9.0,10.0,53.0,6.0,13.0,60.0,6.0,8.0,61.0
61.0,1720619280.0,60.0,11.0,8.0,52.0,11.0,11.0,50.0,8.0,9.0,52.0,11.0,13.0,61.0
61.0,1720619310.0,59.0,11.0,9.0,57.0,12.0,13.0,55.0,9.0,10.0,49.0,9.0,11.0,61.0
61.0,1720619340.0,65.0,6.0,4.0,57.0,9.0,14.0,52.0,11.0,16.0,46.0,14.0,16.0,61.0
61.0,1720619370.0,59.0,5.0,4.0,51.0,8.0,12.0,47.0,7.0,11.0,46.0,9.0,13.0,61.0
61.0,1720619400.0,43.0,10.0,14.0,41.0,13.0,21.0,29.0,9.0,20.0,23.0,10.0,55.0,61.0
61.0,1720619430.0,36.0,14.0,24.0,35.0,8.0,20.0,25.0,11.0,24.0,20.0,11.0,36.0,61.0
61.0,1720619460.0,31.0,12.0,27.0,24.0,10.0,38.0,28.0,9.0,18.0,27.0,9.0,27.0,61.0
61.0,1720619490.0,15.0,6.0,33.0,12.0,3.0,37.0,27.0,8.0,16.0,20.0,8.0,37.0,61.0
61.0,1720619520.0,25.0,11.0,28.0,20.0,8.0,36.0,22.0,8.0,25.0,17.0,11.0,37.0,61.0
61.0,1720619550.0,13.0,3.0,86.0,11.0,3.0,16.0,10.0,2.0,67.0,12.0,2.0,22.0,61.0
61.0,1720619580.0,14.0,4.0,71.0,17.0,5.0,51.0,17.0,7.0,47.0,19.0,8.0,49.0,61.0
61.0,1720619610.0,31.0,10.0,19.0,27.0,7.0,22.0,29.0,8.0,32.0,29.0,9.0,31.0,61.0
61.0,1720619640.0,36.0,13.0,23.0,36.0,10.0,16.0,33.0,10.0,20.0,32.0,11.0,29.0,61.0
61.0,1720619670.0,42.0,13.0,19.0,40.0,13.0,18.0,36.0,8.0,22.0,38.0,11.0,24.0,61.0
61.0,1720619700.0,48.0,12.0,13.0,44.0,10.0,17.0,44.0,13.0,23.0,42.0,7.0,11.0,61.0
61.0,1720619730.0,50.0,13.0,12.0,49.0,12.0,13.0,47.0,8.0,14.0,44.0,16.0,21.0,61.0
61.0,1720619760.0,48.0,14.0,16.0,49.0,11.0,15.0,45.0,5.0,14.0,48.0,10.0,15.0,61.0
61.0,1720619790.0,51.0,14.0,14.0,53.0,12.0,13.0,51.0,10.0,15.0,46.0,12.0,20.0,61.0
61.0,1720619820.0,52.0,12.0,11.0,50.0,11.0,17.0,48.0,8.0,17.0,47.0,12.0,21.0,61.0
61.0,1720619850.0,55.0,18.0,16.0,51.0,12.0,16.0,52.0,12.0,14.0,46.0,11.0,18.0,61.0
61.0,1720619880.0,59.0,11.0,9.0,59.0,8.0,6.0,48.0,8.0,20.0,41.0,12.0,25.0,61.0
61.0,1720619910.0,55.0,8.0,7.0,54.0,4.0,4.0,41.0,9.0,21.0,33.0,10.0,25.0,61.0
61.0,1720619940.0,55.0,6.0,5.0,56.0,11.0,14.0,49.0,8.0,17.0,49.0,5.0,10.0,61.0
61.0,1720619970.0,77.0,13.0,8.0,71.0,7.0,8.0,64.0,8.0,10.0,63.0,3.0,5.0,61.0
61.0,1720620000.0,77.0,11.0,7.0,69.0,13.0,16.0,65.0,7.0,11.0,66.0,10.0,13.0,61.0
61.0,1720620030.0,66.0,11.0,8.0,65.0,10.0,8.0,60.0,16.0,23.0,63.0,11.0,14.0,61.0
61.0,1720620060.0,70.0,9.0,6.0,70.0,13.0,9.0,66.0,12.0,16.0,63.0,8.0,12.0,61.0
61.0,1720620090.0,76.0,12.0,8.0,77.0,7.0,5.0,64.0,9.0,10.0,64.0,8.0,8.0,61.0
61.0,1720620120.0,73.0,8.0,6.0,70.0,11.0,13.0,66.0,10.0,14.0,65.0,6.0,4.0,61.0
61.0,1720620150.0,73.0,14.0,10.0,66.0,12.0,11.0,56.0,13.0,20.0,63.0,7.0,5.0,61.0
61.0,1720620180.0,69.0,6.0,4.0,64.0,9.0,7.0,59.0,7.0,14.0,53.0,11.0,19.0,61.0
61.0,1720620210.0,56.0,10.0,9.0,61.0,6.0,7.0,55.0,10.0,12.0,54.0,5.0,6.0,61.0
61.0,1720620240.0,52.0,9.0,8.0,53.0,11.0,14.0,48.0,10.0,18.0,52.0,12.0,17.0,61.0
61.0,1720620270.0,62.0,13.0,10.0,60.0,13.0,15.0,56.0,11.0,22.0,55.0,10.0,14.0,61.0
61.0,1720620300.0,65.0,10.0,7.0,59.0,9.0,10.0,55.0,7.0,18.0,58.0,7.0,8.0,61.0
61.0,1720620330.0,67.0,10.0,7.0,59.0,10.0,11.0,53.0,14.0,24.0,56.0,10.0,14.0,61.0
61.0,1720620360.0,59.0,12.0,11.0,51.0,15.0,14.0,47.0,12.0,19.0,52.0,11.0,14.0,61.0
61.0,1720620390.0,64.0,11.0,9.0,56.0,10.0,7.0,47.0,11.0,24.0,44.0,9.0,17.0,61.0
61.0,1720620420.0,63.0,11.0,9.0,55.0,12.0,20.0,47.0,12.0,22.0,57.0,6.0,9.0,61.0
61.0,1720620450.0,70.0,11.0,8.0,58.0,13.0,19.0,56.0,9.0,16.0,52.0,6.0,9.0,61.0
61.0,1720620480.0,67.0,8.0,7.0,63.0,14.0,12.0,66.0,10.0,12.0,69.0,6.0,7.0,61.0
61.0,1720620510.0,72.0,14.0,10.0,72.0,11.0,8.0,69.0,11.0,12.0,63.0,9.0,8.0,61.0
61.0,1720620540.0,74.0,8.0,5.0,69.0,12.0,17.0,70.0,12.0,12.0,69.0,7.0,9.0,61.0
61.0,1720620570.0,72.0,12.0,8.0,70.0,14.0,16.0,64.0,7.0,10.0,60.0,12.0,11.0,61.0
61.0,1720620600.0,77.0,11.0,7.0,72.0,5.0,4.0,69.0,7.0,9.0,59.0,6.0,9.0,61.0
61.0,1720620630.0,74.0,12.0,8.0,68.0,16.0,17.0,65.0,11.0,12.0,61.0,10.0,11.0,61.0
61.0,1720620660.0,76.0,8.0,5.0,67.0,10.0,7.0,58.0,7.0,8.0,48.0,11.0,18.0,61.0
61.0,1720620690.0,79.0,8.0,5.0,73.0,10.0,7.0,67.0,8.0,8.0,66.0,4.0,3.0,61.0
61.0,1720620720.0,74.0,7.0,4.0,68.0,12.0,10.0,68.0,8.0,7.0,67.0,6.0,6.0,61.0
61.0,1720620750.0,77.0,14.0,11.0,76.0,16.0,12.0,71.0,10.0,13.0,70.0,7.0,5.0,61.0
61.0,1720620780.0,73.0,14.0,10.0,71.0,13.0,11.0,70.0,11.0,14.0,62.0,9.0,9.0,61.0
61.0,1720620810.0,69.0,13.0,9.0,70.0,11.0,9.0,65.0,12.0,14.0,66.0,7.0,7.0,61.0
61.0,1720620840.0,76.0,10.0,6.0,71.0,15.0,15.0,66.0,14.0,17.0,66.0,9.0,11.0,61.0
61.0,1720620870.0,74.0,14.0,10.0,70.0,16.0,14.0,64.0,12.0,14.0,64.0,10.0,8.0,61.0
61.0,1720620900.0,72.0,13.0,10.0,67.0,11.0,9.0,65.0,9.0,10.0,58.0,10.0,15.0,61.0
61.0,1720620930.0,74.0,8.0,5.0,70.0,12.0,9.0,65.0,12.0,14.0,62.0,9.0,10.0,61.0
61.0,1720620960.0,75.0,15.0,11.0,68.0,12.0,9.0,62.0,6.0,9.0,62.0,8.0,12.0,61.0
61.0,1720620990.0,70.0,13.0,9.0,63.0,15.0,14.0,59.0,12.0,11.0,56.0,11.0,12.0,61.0
61.0,1720621020.0,74.0,10.0,6.0,71.0,13.0,11.0,68.0,7.0,7.0,65.0,4.0,5.0,61.0
61.0,1720621050.0,71.0,8.0,5.0,62.0,10.0,13.0,62.0,5.0,6.0,67.0,6.0,5.0,61.0
61.0,1720621080.0,66.0,17.0,13.0,58.0,10.0,13.0,60.0,8.0,9.0,59.0,12.0,15.0,61.0
61.0,1720621110.0,72.0,15.0,11.0,68.0,12.0,13.0,62.0,10.0,17.0,59.0,13.0,17.0,61.0
61.0,1720621140.0,55.0,11.0,10.0,59.0,7.0,9.0,56.0,11.0,18.0,61.0,8.0,10.0,61.0
61.0,1720621170.0,64.0,14.0,11.0,62.0,12.0,17.0,58.0,10.0,15.0,48.0,7.0,9.0,61.0
61.0,1720621200.0,70.0,11.0,8.0,62.0,11.0,9.0,57.0,12.0,21.0,51.0,10.0,13.0,61.0
61.0,1720621230.0,61.0,14.0,12.0,62.0,12.0,12.0,62.0,13.0,12.0,48.0,6.0,12.0,61.0
61.0,1720621260.0,69.0,13.0,9.0,56.0,8.0,9.0,59.0,10.0,16.0,57.0,8.0,11.0,61.0
61.0,1720621290.0,71.0,13.0,9.0,62.0,15.0,15.0,58.0,10.0,14.0,60.0,13.0,12.0,61.0
61.0,1720621320.0,74.0,11.0,7.0,67.0,9.0,9.0,57.0,6.0,17.0,55.0,12.0,16.0,61.0
61.0,1720621350.0,73.0,14.0,10.0,69.0,10.0,9.0,65.0,11.0,17.0,60.0,12.0,14.0,61.0
61.0,1720621380.0,74.0,13.0,10.0,72.0,10.0,7.0,66.0,9.0,10.0,68.0,4.0,4.0,61.0
61.0,1720621410.0,77.0,16.0,10.0,70.0,8.0,5.0,61.0,9.0,18.0,62.0,11.0,19.0,61.0
61.0,1720621440.0,71.0,18.0,13.0,67.0,17.0,15.0,66.0,10.0,11.0,62.0,11.0,10.0,61.0
61.0,1720621470.0,74.0,16.0,11.0,71.0,9.0,8.0,68.0,12.0,21.0,62.0,11.0,13.0,61.0
61.0,1720621500.0,77.0,11.0,10.0,71.0,6.0,7.0,66.0,12.0,22.0,60.0,8.0,10.0,61.0
61.0,1720621530.0,73.0,12.0,8.0,67.0,14.0,17.0,68.0,14.0,14.0,59.0,15.0,18.0,61.0
61.0,1720621560.0,79.0,10.0,6.0,74.0,10.0,8.0,70.0,7.0,11.0,67.0,9.0,7.0,61.0
61.0,1720621590.0,74.0,18.0,12.0,71.0,16.0,12.0,66.0,12.0,14.0,62.0,16.0,15.0,61.0
61.0,1720621620.0,78.0,11.0,7.0,74.0,17.0,13.0,67.0,8.0,14.0,64.0,9.0,10.0,61.0
61.0,1720621650.0,74.0,8.0,5.0,74.0,10.0,8.0,69.0,10.0,14.0,68.0,8.0,9.0,61.0
61.0,1720621680.0,77.0,18.0,12.0,73.0,15.0,12.0,67.0,19.0,15.0,65.0,14.0,14.0,61.0
61.0,1720621710.0,79.0,10.0,7.0,71.0,13.0,11.0,73.0,7.0,8.0,66.0,6.0,5.0,61.0
61.0,1720621740.0,74.0,8.0,5.0,72.0,14.0,16.0,64.0,15.0,22.0,62.0,14.0,13.0,61.0
61.0,1720621770.0,77.0,10.0,7.0,74.0,11.0,9.0,74.0,8.0,5.0,62.0,7.0,10.0,61.0
61.0,1720621800.0,80.0,8.0,4.0,72.0,14.0,11.0,75.0,13.0,10.0,67.0,8.0,9.0,61.0
61.0,1720621830.0,78.0,18.0,12.0,74.0,15.0,10.0,72.0,8.0,9.0,69.0,12.0,11.0,61.0
61.0,1720621860.0,77.0,11.0,7.0,75.0,14.0,10.0,70.0,15.0,16.0,67.0,8.0,9.0,61.0
61.0,1720621890.0,77.0,7.0,5.0,75.0,12.0,7.0,69.0,13.0,12.0,64.0,9.0,10.0,61.0
61.0,1720621920.0,80.0,9.0,5.0,76.0,13.0,8.0,72.0,4.0,7.0,73.0,4.0,4.0,61.0
61.0,1720621950.0,77.0,13.0,7.0,75.0,12.0,14.0,70.0,10.0,7.0,69.0,8.0,13.0,61.0
61.0,1720621980.0,76.0,9.0,6.0,71.0,8.0,7.0,67.0,7.0,10.0,63.0,13.0,15.0,61.0
61.0,1720622010.0,77.0,14.0,9.0,75.0,15.0,15.0,65.0,15.0,21.0,63.0,13.0,13.0,61.0
61.0,1720622040.0,79.0,13.0,8.0,72.0,11.0,10.0,72.0,8.0,9.0,71.0,12.0,13.0,61.0
61.0,1720622070.0,78.0,8.0,5.0,76.0,12.0,9.0,67.0,10.0,17.0,63.0,10.0,11.0,61.0
61.0,1720622100.0,74.0,17.0,12.0,72.0,11.0,8.0,66.0,9.0,13.0,68.0,6.0,5.0,61.0
61.0,1720622130.0,76.0,13.0,9.0,76.0,10.0,7.0,69.0,12.0,10.0,66.0,7.0,6.0,61.0
61.0,1720622160.0,76.0,13.0,8.0,74.0,11.0,9.0,69.0,11.0,19.0,69.0,9.0,10.0,61.0
61.0,1720622190.0,74.0,13.0,9.0,71.0,10.0,11.0,72.0,13.0,14.0,70.0,6.0,5.0,61.0
61.0,1720622220.0,76.0,19.0,13.0,74.0,13.0,16.0,69.0,12.0,11.0,63.0,9.0,10.0,61.0
61.0,1720622250.0,75.0,19.0,13.0,70.0,13.0,12.0,67.0,12.0,16.0,62.0,17.0,14.0,61.0
61.0,1720622280.0,79.0,20.0,13.0,72.0,15.0,13.0,69.0,10.0,13.0,66.0,13.0,12.0,61.0
61.0,1720622310.0,78.0,7.0,4.0,76.0,7.0,5.0,67.0,9.0,9.0,59.0,11.0,13.0,61.0
61.0,1720622340.0,74.0,16.0,11.0,69.0,18.0,17.0,68.0,12.0,15.0,65.0,19.0,16.0,61.0
61.0,1720622370.0,80.0,12.0,9.0,76.0,9.0,6.0,71.0,8.0,7.0,66.0,11.0,9.0,61.0
61.0,1720622400.0,79.0,9.0,5.0,74.0,14.0,11.0,70.0,10.0,14.0,69.0,8.0,9.0,61.0
61.0,1720622430.0,77.0,13.0,8.0,72.0,11.0,8.0,71.0,12.0,11.0,68.0,11.0,13.0,61.0
61.0,1720622460.0,79.0,9.0,6.0,77.0,17.0,11.0,71.0,12.0,11.0,67.0,7.0,8.0,61.0
